gene,feature,nn_fold_0,nn_fold_1,nn_fold_2,nn_fold_3,nn_fold_4
SBF2,cnv,,,,,
SCAI,mut,,,,,
SCAI,cnv,,,,,
SCAMP1,mut,,,,,
SCAMP1,cnv,,,,,
SCAND3,mut,,,,,
SCAND3,cnv,,,,,
SCAP,mut,,,,,
SCAP,cnv,,,,,
SCARA3,mut,,,,,
SCARA3,cnv,,,,,
SCARA5,mut,,,,,
SCARA5,cnv,,,,,
SCARB2,mut,,,,,
SCARB2,cnv,,,,,
SCCPDH,mut,,,,,
SCCPDH,cnv,,,,,
SCD,mut,,,,,
SCD,cnv,,,,,
SCFD2,mut,,,,,
SCFD2,cnv,,,,,
SCG2,mut,,,,,
SCG2,cnv,,,,,
SCGB1A1,mut,,,,,
SCGB1A1,cnv,,,,,
SCGB1D2,mut,,,,,
SCGB1D2,cnv,,,,,
SCGB1D4,mut,,,,,
SCGB1D4,cnv,,,,,
SCGB2A2,mut,,,,,
SCGB2A2,cnv,,,,,
SCGN,mut,,,,,
SCGN,cnv,,,,,
SCIN,mut,,,,,
SCIN,cnv,,,,,
SCLT1,mut,,,,,
SCLT1,cnv,,,,,
SCLY,mut,,,,,
SCLY,cnv,,,,,
SCMH1,mut,,,,,
SCMH1,cnv,,,,,
SCML4,mut,,,,,
SCML4,cnv,,,,,
SCN10A,mut,,,,,
SCN10A,cnv,,,,,
SCN11A,mut,,,,,
SCN11A,cnv,,,,,
SCN1A,mut,,,,,
SCN1A,cnv,,,,,
SCN2A,mut,,,,,
SCN2A,cnv,,,,,
SCN2B,mut,,,,,
SCN2B,cnv,,,,,
SCN3A,mut,,,,,
SCN3A,cnv,,,,,
SCN4B,mut,,,,,
SCN4B,cnv,,,,,
SCN5A,mut,,,,,
SCN5A,cnv,,,,,
SCN7A,mut,,,,,
SCN7A,cnv,,,,,
SCN9A,mut,,,,,
SCN9A,cnv,,,,,
SCNM1,mut,,,,,
SCNM1,cnv,,,,,
SCNN1D,mut,,,,,
SCNN1D,cnv,,,,,
SCOC,mut,,,,,
SCOC,cnv,,,,,
SCP2,mut,,,,,
SCP2,cnv,,,,,
SCRIB,mut,,,,,
SCRIB,cnv,,,,,
SCRN1,mut,,,,,
SCRN1,cnv,,,,,
SCRN3,mut,,,,,
SCRN3,cnv,,,,,
SCRT1,mut,,,,,
SCRT1,cnv,,,,,
SCTR,mut,,,,,
SCTR,cnv,,,,,
SCUBE2,mut,,,,,
SCUBE2,cnv,,,,,
SCUBE3,mut,,,,,
SCUBE3,cnv,,,,,
SCYL1,mut,,,,,
SCYL1,cnv,,,,,
SCYL3,mut,,,,,
SCYL3,cnv,,,,,
SDAD1,mut,,,,,
SDAD1,cnv,,,,,
SDC1,mut,,,,,
SDC1,cnv,,,,,
SDC3,mut,,,,,
SDC3,cnv,,,,,
SDCBP,mut,,,,,
SDCBP,cnv,,,,,
SDCCAG3,mut,,,,,
SDCCAG3,cnv,,,,,
SDCCAG8,mut,,,,,
SDCCAG8,cnv,,,,,
SDF4,mut,,,,,
SDF4,cnv,,,,,
SDHA,mut,,,,,
SDHA,cnv,,,,,
SDHB,mut,,,,,
SDHB,cnv,,,,,
SDHC,mut,,,,,
SDHC,cnv,,,,,
SDK1,mut,,,,,
SDK1,cnv,,,,,
SDPR,mut,,,,,
SDPR,cnv,,,,,
SDR16C5,mut,,,,,
SDR16C5,cnv,,,,,
SEC13,mut,,,,,
SEC13,cnv,,,,,
SEC16A,mut,,,,,
SEC16A,cnv,,,,,
SEC16B,mut,,,,,
SEC16B,cnv,,,,,
SEC22A,mut,,,,,
SEC22A,cnv,,,,,
SEC22C,mut,,,,,
SEC22C,cnv,,,,,
SEC23IP,mut,,,,,
SEC23IP,cnv,,,,,
SEC24A,mut,,,,,
SEC24A,cnv,,,,,
SEC24B,mut,,,,,
SEC24B,cnv,,,,,
SEC24C,mut,,,,,
SEC24C,cnv,,,,,
SEC24D,mut,,,,,
SEC24D,cnv,,,,,
SEC31A,mut,,,,,
SEC31A,cnv,,,,,
SEC31B,mut,,,,,
SEC31B,cnv,,,,,
SEC61A1,mut,,,,,
SEC61A1,cnv,,,,,
SEC61A2,mut,,,,,
SEC61A2,cnv,,,,,
SEC61B,mut,,,,,
SEC61B,cnv,,,,,
SEC63,mut,,,,,
SEC63,cnv,,,,,
SECISBP2,mut,,,,,
SECISBP2,cnv,,,,,
SEL1L3,mut,,,,,
SEL1L3,cnv,,,,,
SELE,mut,,,,,
SELE,cnv,,,,,
SELENBP1,mut,,,,,
SELENBP1,cnv,,,,,
SELK,mut,,,,,
SELK,cnv,,,,,
SELP,mut,,,,,
SELP,cnv,,,,,
SEMA3A,mut,,,,,
SEMA3A,cnv,,,,,
SEMA3C,mut,,,,,
SEMA3C,cnv,,,,,
SEMA3D,mut,,,,,
SEMA3D,cnv,,,,,
SEMA3E,mut,,,,,
SEMA3E,cnv,,,,,
SEMA3F,mut,,,,,
SEMA3F,cnv,,,,,
SEMA3G,mut,,,,,
SEMA3G,cnv,,,,,
SEMA4A,mut,,,,,
SEMA4A,cnv,,,,,
SEMA4C,mut,,,,,
SEMA4C,cnv,,,,,
SEMA4D,mut,,,,,
SEMA4D,cnv,,,,,
SEMA4F,mut,,,,,
SEMA4F,cnv,,,,,
SEMA4G,mut,,,,,
SEMA4G,cnv,,,,,
SEMA5A,mut,,,,,
SEMA5A,cnv,,,,,
SEMA5B,mut,,,,,
SEMA5B,cnv,,,,,
SEMA6A,mut,,,,,
SEMA6A,cnv,,,,,
SEMA6C,mut,,,,,
SEMA6C,cnv,,,,,
SENP2,mut,,,,,
SENP2,cnv,,,,,
SENP5,mut,,,,,
SENP5,cnv,,,,,
SENP6,mut,,,,,
SENP6,cnv,,,,,
SENP7,mut,,,,,
SENP7,cnv,,,,,
SEPHS1,mut,,,,,
SEPHS1,cnv,,,,,
SEPN1,mut,,,,,
SEPN1,cnv,,,,,
SEPSECS,mut,,,,,
SEPSECS,cnv,,,,,
SERAC1,mut,,,,,
SERAC1,cnv,,,,,
SERBP1,mut,,,,,
SERBP1,cnv,,,,,
SERGEF,mut,,,,,
SERGEF,cnv,,,,,
SERINC1,mut,,,,,
SERINC1,cnv,,,,,
SERINC2,mut,,,,,
SERINC2,cnv,,,,,
SERINC5,mut,,,,,
SERINC5,cnv,,,,,
SERPINB1,mut,,,,,
SERPINB1,cnv,,,,,
SERPINB6,mut,,,,,
SERPINB6,cnv,,,,,
SERPINB9,mut,,,,,
SERPINB9,cnv,,,,,
SERPINC1,mut,,,,,
SERPINC1,cnv,,,,,
SERPINE2,mut,,,,,
SERPINE2,cnv,,,,,
SERPING1,mut,,,,,
SERPING1,cnv,,,,,
SERPINH1,mut,,,,,
SERPINH1,cnv,,,,,
SERPINI1,mut,,,,,
SERPINI1,cnv,,,,,
SERPINI2,mut,,,,,
SERPINI2,cnv,,,,,
SERTAD4,mut,,,,,
SERTAD4,cnv,,,,,
SESN1,mut,,,,,
SESN1,cnv,,,,,
SESN2,mut,,,,,
SESN2,cnv,,,,,
SESN3,mut,,,,,
SESN3,cnv,,,,,
SESTD1,mut,,,,,
SESTD1,cnv,,,,,
SET,mut,,,,,
SET,cnv,,,,,
SETD2,mut,,,,,
SETD2,cnv,,,,,
SETD5,mut,,,,,
SETD5,cnv,,,,,
SETD7,mut,,,,,
SETD7,cnv,,,,,
SETDB1,mut,,,,,
SETDB1,cnv,,,,,
SETMAR,mut,,,,,
SETMAR,cnv,,,,,
SETX,mut,,,,,
SETX,cnv,,,,,
SF1,mut,,,,,
SF1,cnv,,,,,
SF3A3,mut,,,,,
SF3A3,cnv,,,,,
SF3B1,mut,,,,,
SF3B1,cnv,,,,,
SF3B14,mut,,,,,
SF3B14,cnv,,,,,
SF3B2,mut,,,,,
SF3B2,cnv,,,,,
SF3B4,mut,,,,,
SF3B4,cnv,,,,,
SF3B5,mut,,,,,
SF3B5,cnv,,,,,
SFMBT1,mut,,,,,
SFMBT1,cnv,,,,,
SFMBT2,mut,,,,,
SFMBT2,cnv,,,,,
SFN,mut,,,,,
SFN,cnv,,,,,
SFPQ,mut,,,,,
SFPQ,cnv,,,,,
SFRP1,mut,,,,,
SFRP1,cnv,,,,,
SFRP2,mut,,,,,
SFRP2,cnv,,,,,
SFRP4,mut,,,,,
SFRP4,cnv,,,,,
SFRP5,mut,,,,,
SFRP5,cnv,,,,,
SFT2D2,mut,,,,,
SFT2D2,cnv,,,,,
SFTPA1,mut,,,,,
SFTPA1,cnv,,,,,
SFTPA2,mut,,,,,
SFTPA2,cnv,,,,,
SFTPB,mut,,,,,
SFTPB,cnv,,,,,
SFTPD,mut,,,,,
SFTPD,cnv,,,,,
SFXN2,mut,,,,,
SFXN2,cnv,,,,,
SGCD,mut,,,,,
SGCD,cnv,,,,,
SGCE,mut,,,,,
SGCE,cnv,,,,,
SGCZ,mut,,,,,
SGCZ,cnv,,,,,
SGIP1,mut,,,,,
SGIP1,cnv,,,,,
SGK1,mut,,,,,
SGK1,cnv,,,,,
SGK196,mut,,,,,
SGK196,cnv,,,,,
SGK223,mut,,,,,
SGK223,cnv,,,,,
SGK3,mut,,,,,
SGK3,cnv,,,,,
SGMS1,mut,,,,,
SGMS1,cnv,,,,,
SGMS2,mut,,,,,
SGMS2,cnv,,,,,
SGOL1,mut,,,,,
SGOL1,cnv,,,,,
SGOL2,mut,,,,,
SGOL2,cnv,,,,,
SGPL1,mut,,,,,
SGPL1,cnv,,,,,
SGPP2,mut,,,,,
SGPP2,cnv,,,,,
SH2B2,mut,,,,,
SH2B2,cnv,,,,,
SH2D1B,mut,,,,,
SH2D1B,cnv,,,,,
SH2D3C,mut,,,,,
SH2D3C,cnv,,,,,
SH2D4A,mut,,,,,
SH2D4A,cnv,,,,,
SH2D4B,mut,,,,,
SH2D4B,cnv,,,,,
SH2D5,mut,,,,,
SH2D5,cnv,,,,,
SH2D6,mut,,,,,
SH2D6,cnv,,,,,
SH3BGRL2,mut,,,,,
SH3BGRL2,cnv,,,,,
SH3BGRL3,mut,,,,,
SH3BGRL3,cnv,,,,,
SH3BP2,mut,,,,,
SH3BP2,cnv,,,,,
SH3BP4,mut,,,,,
SH3BP4,cnv,,,,,
SH3BP5,mut,,,,,
SH3BP5,cnv,,,,,
SH3BP5L,mut,,,,,
SH3BP5L,cnv,,,,,
SH3D19,mut,,,,,
SH3D19,cnv,,,,,
SH3GL2,mut,,,,,
SH3GL2,cnv,,,,,
SH3GLB1,mut,,,,,
SH3GLB1,cnv,,,,,
SH3GLB2,mut,,,,,
SH3GLB2,cnv,,,,,
SH3PXD2A,mut,,,,,
SH3PXD2A,cnv,,,,,
SH3PXD2B,mut,,,,,
SH3PXD2B,cnv,,,,,
SH3RF1,mut,,,,,
SH3RF1,cnv,,,,,
SH3RF2,mut,,,,,
SH3RF2,cnv,,,,,
SH3RF3,mut,,,,,
SH3RF3,cnv,,,,,
SH3TC1,mut,,,,,
SH3TC1,cnv,,,,,
SH3TC2,mut,,,,,
SH3TC2,cnv,,,,,
SH3YL1,mut,,,,,
SH3YL1,cnv,,,,,
SHANK2,mut,,,,,
SHANK2,cnv,,,,,
SHARPIN,mut,,,,,
SHARPIN,cnv,,,,,
SHB,mut,,,,,
SHB,cnv,,,,,
SHC1,mut,,,,,
SHC1,cnv,,,,,
SHC3,mut,,,,,
SHC3,cnv,,,,,
SHE,mut,,,,,
SHE,cnv,,,,,
SHFM1,mut,,,,,
SHFM1,cnv,,,,,
SHH,mut,,,,,
SHH,cnv,,,,,
SHISA3,mut,,,,,
SHISA3,cnv,,,,,
SHISA5,mut,,,,,
SHISA5,cnv,,,,,
SHOX2,mut,,,,,
SHOX2,cnv,,,,,
SHPRH,mut,,,,,
SHPRH,cnv,,,,,
SHQ1,mut,,,,,
SHQ1,cnv,,,,,
SHROOM1,mut,,,,,
SHROOM1,cnv,,,,,
SHROOM3,mut,,,,,
SHROOM3,cnv,,,,,
SI,mut,,,,,
SI,cnv,,,,,
SIAH2,mut,,,,,
SIAH2,cnv,,,,,
SIDT1,mut,,,,,
SIDT1,cnv,,,,,
SIDT2,mut,,,,,
SIDT2,cnv,,,,,
SIGMAR1,mut,,,,,
SIGMAR1,cnv,,,,,
SIK2,mut,,,,,
SIK2,cnv,,,,,
SIK3,mut,,,,,
SIK3,cnv,,,,,
SIKE1,mut,,,,,
SIKE1,cnv,,,,,
SIL1,mut,,,,,
SIL1,cnv,,,,,
SIM1,mut,,,,,
SIM1,cnv,,,,,
SIPA1,mut,,,,,
SIPA1,cnv,,,,,
SIPA1L2,mut,,,,,
SIPA1L2,cnv,,,,,
SIRT1,mut,,,,,
SIRT1,cnv,,,,,
SIRT3,mut,,,,,
SIRT3,cnv,,,,,
SIRT5,mut,,,,,
SIRT5,cnv,,,,,
SIT1,mut,,,,,
SIT1,cnv,,,,,
SIX2,mut,,,,,
SIX2,cnv,,,,,
SIX3,mut,,,,,
SIX3,cnv,,,,,
SKI,mut,,,,,
SKI,cnv,,,,,
SKIV2L,mut,,,,,
SKIV2L,cnv,,,,,
SKIV2L2,mut,,,,,
SKIV2L2,cnv,,,,,
SKP1,mut,,,,,
SKP1,cnv,,,,,
SLA,mut,,,,,
SLA,cnv,,,,,
SLAIN2,mut,,,,,
SLAIN2,cnv,,,,,
SLAMF1,mut,,,,,
SLAMF1,cnv,,,,,
SLAMF6,mut,,,,,
SLAMF6,cnv,,,,,
SLAMF7,mut,,,,,
SLAMF7,cnv,,,,,
SLAMF8,mut,,,,,
SLAMF8,cnv,,,,,
SLAMF9,mut,,,,,
SLAMF9,cnv,,,,,
SLBP,mut,,,,,
SLBP,cnv,,,,,
SLC10A4,mut,,,,,
SLC10A4,cnv,,,,,
SLC10A5,mut,,,,,
SLC10A5,cnv,,,,,
SLC10A7,mut,,,,,
SLC10A7,cnv,,,,,
SLC11A1,mut,,,,,
SLC11A1,cnv,,,,,
SLC12A2,mut,,,,,
SLC12A2,cnv,,,,,
SLC12A7,mut,,,,,
SLC12A7,cnv,,,,,
SLC12A8,mut,,,,,
SLC12A8,cnv,,,,,
SLC12A9,mut,,,,,
SLC12A9,cnv,,,,,
SLC13A1,mut,,,,,
SLC13A1,cnv,,,,,
SLC13A4,mut,,,,,
SLC13A4,cnv,,,,,
SLC15A2,mut,,,,,
SLC15A2,cnv,,,,,
SLC15A3,mut,,,,,
SLC15A3,cnv,,,,,
SLC16A1,mut,,,,,
SLC16A1,cnv,,,,,
SLC16A12,mut,,,,,
SLC16A12,cnv,,,,,
SLC16A14,mut,,,,,
SLC16A14,cnv,,,,,
SLC16A4,mut,,,,,
SLC16A4,cnv,,,,,
SLC16A9,mut,,,,,
SLC16A9,cnv,,,,,
SLC17A1,mut,,,,,
SLC17A1,cnv,,,,,
SLC17A2,mut,,,,,
SLC17A2,cnv,,,,,
SLC17A3,mut,,,,,
SLC17A3,cnv,,,,,
SLC17A4,mut,,,,,
SLC17A4,cnv,,,,,
SLC17A5,mut,,,,,
SLC17A5,cnv,,,,,
SLC17A6,mut,,,,,
SLC17A6,cnv,,,,,
SLC18A1,mut,,,,,
SLC18A1,cnv,,,,,
SLC18A2,mut,,,,,
SLC18A2,cnv,,,,,
SLC18A3,mut,,,,,
SLC18A3,cnv,,,,,
SLC19A2,mut,,,,,
SLC19A2,cnv,,,,,
SLC19A3,mut,,,,,
SLC19A3,cnv,,,,,
SLC1A1,mut,,,,,
SLC1A1,cnv,,,,,
SLC1A2,mut,,,,,
SLC1A2,cnv,,,,,
SLC1A3,mut,,,,,
SLC1A3,cnv,,,,,
SLC1A4,mut,,,,,
SLC1A4,cnv,,,,,
SLC1A7,mut,,,,,
SLC1A7,cnv,,,,,
SLC20A1,mut,,,,,
SLC20A1,cnv,,,,,
SLC22A10,mut,,,,,
SLC22A10,cnv,,,,,
SLC22A11,mut,,,,,
SLC22A11,cnv,,,,,
SLC22A12,mut,,,,,
SLC22A12,cnv,,,,,
SLC22A13,mut,,,,,
SLC22A13,cnv,,,,,
SLC22A14,mut,,,,,
SLC22A14,cnv,,,,,
SLC22A15,mut,,,,,
SLC22A15,cnv,,,,,
SLC22A16,mut,,,,,
SLC22A16,cnv,,,,,
SLC22A2,mut,,,,,
SLC22A2,cnv,,,,,
SLC22A23,mut,,,,,
SLC22A23,cnv,,,,,
SLC22A25,mut,,,,,
SLC22A25,cnv,,,,,
SLC22A3,mut,,,,,
SLC22A3,cnv,,,,,
SLC22A4,mut,,,,,
SLC22A4,cnv,,,,,
SLC22A5,mut,,,,,
SLC22A5,cnv,,,,,
SLC22A6,mut,,,,,
SLC22A6,cnv,,,,,
SLC22A7,mut,,,,,
SLC22A7,cnv,,,,,
SLC22A8,mut,,,,,
SLC22A8,cnv,,,,,
SLC22A9,mut,,,,,
SLC22A9,cnv,,,,,
SLC23A1,mut,,,,,
SLC23A1,cnv,,,,,
SLC23A3,mut,,,,,
SLC23A3,cnv,,,,,
SLC24A2,mut,,,,,
SLC24A2,cnv,,,,,
SLC25A12,mut,,,,,
SLC25A12,cnv,,,,,
SLC25A13,mut,,,,,
SLC25A13,cnv,,,,,
SLC25A16,mut,,,,,
SLC25A16,cnv,,,,,
SLC25A2,mut,,,,,
SLC25A2,cnv,,,,,
SLC25A20,mut,,,,,
SLC25A20,cnv,,,,,
SLC25A22,mut,,,,,
SLC25A22,cnv,,,,,
SLC25A24,mut,,,,,
SLC25A24,cnv,,,,,
SLC25A25,mut,,,,,
SLC25A25,cnv,,,,,
SLC25A28,mut,,,,,
SLC25A28,cnv,,,,,
SLC25A31,mut,,,,,
SLC25A31,cnv,,,,,
SLC25A32,mut,,,,,
SLC25A32,cnv,,,,,
SLC25A33,mut,,,,,
SLC25A33,cnv,,,,,
SLC25A34,mut,,,,,
SLC25A34,cnv,,,,,
SLC25A36,mut,,,,,
SLC25A36,cnv,,,,,
SLC25A37,mut,,,,,
SLC25A37,cnv,,,,,
SLC25A38,mut,,,,,
SLC25A38,cnv,,,,,
SLC25A4,mut,,,,,
SLC25A4,cnv,,,,,
SLC25A40,mut,,,,,
SLC25A40,cnv,,,,,
SLC25A44,mut,,,,,
SLC25A44,cnv,,,,,
SLC25A45,mut,,,,,
SLC25A45,cnv,,,,,
SLC26A1,mut,,,,,
SLC26A1,cnv,,,,,
SLC26A2,mut,,,,,
SLC26A2,cnv,,,,,
SLC26A3,mut,,,,,
SLC26A3,cnv,,,,,
SLC26A4,mut,,,,,
SLC26A4,cnv,,,,,
SLC26A5,mut,,,,,
SLC26A5,cnv,,,,,
SLC26A6,mut,,,,,
SLC26A6,cnv,,,,,
SLC26A7,mut,,,,,
SLC26A7,cnv,,,,,
SLC26A8,mut,,,,,
SLC26A8,cnv,,,,,
SLC26A9,mut,,,,,
SLC26A9,cnv,,,,,
SLC27A3,mut,,,,,
SLC27A3,cnv,,,,,
SLC27A4,mut,,,,,
SLC27A4,cnv,,,,,
SLC27A6,mut,,,,,
SLC27A6,cnv,,,,,
SLC28A3,mut,,,,,
SLC28A3,cnv,,,,,
SLC29A1,mut,,,,,
SLC29A1,cnv,,,,,
SLC29A2,mut,,,,,
SLC29A2,cnv,,,,,
SLC29A3,mut,,,,,
SLC29A3,cnv,,,,,
SLC2A1,mut,,,,,
SLC2A1,cnv,,,,,
SLC2A12,mut,,,,,
SLC2A12,cnv,,,,,
SLC2A2,mut,,,,,
SLC2A2,cnv,,,,,
SLC2A5,mut,,,,,
SLC2A5,cnv,,,,,
SLC2A6,mut,,,,,
SLC2A6,cnv,,,,,
SLC2A7,mut,,,,,
SLC2A7,cnv,,,,,
SLC2A8,mut,,,,,
SLC2A8,cnv,,,,,
SLC2A9,mut,,,,,
SLC2A9,cnv,,,,,
SLC30A1,mut,,,,,
SLC30A1,cnv,,,,,
SLC30A10,mut,,,,,
SLC30A10,cnv,,,,,
SLC30A2,mut,,,,,
SLC30A2,cnv,,,,,
SLC30A3,mut,,,,,
SLC30A3,cnv,,,,,
SLC30A5,mut,,,,,
SLC30A5,cnv,,,,,
SLC30A6,mut,,,,,
SLC30A6,cnv,,,,,
SLC30A7,mut,,,,,
SLC30A7,cnv,,,,,
SLC30A8,mut,,,,,
SLC30A8,cnv,,,,,
SLC30A9,mut,,,,,
SLC30A9,cnv,,,,,
SLC31A1,mut,,,,,
SLC31A1,cnv,,,,,
SLC31A2,mut,,,,,
SLC31A2,cnv,,,,,
SLC33A1,mut,,,,,
SLC33A1,cnv,,,,,
SLC34A1,mut,,,,,
SLC34A1,cnv,,,,,
SLC34A2,mut,,,,,
SLC34A2,cnv,,,,,
SLC34A3,mut,,,,,
SLC34A3,cnv,,,,,
SLC35A1,mut,,,,,
SLC35A1,cnv,,,,,
SLC35A3,mut,,,,,
SLC35A3,cnv,,,,,
SLC35A4,mut,,,,,
SLC35A4,cnv,,,,,
SLC35A5,mut,,,,,
SLC35A5,cnv,,,,,
SLC35B2,mut,,,,,
SLC35B2,cnv,,,,,
SLC35B4,mut,,,,,
SLC35B4,cnv,,,,,
SLC35C1,mut,,,,,
SLC35C1,cnv,,,,,
SLC35D1,mut,,,,,
SLC35D1,cnv,,,,,
SLC35D2,mut,,,,,
SLC35D2,cnv,,,,,
SLC35D3,mut,,,,,
SLC35D3,cnv,,,,,
SLC35F1,mut,,,,,
SLC35F1,cnv,,,,,
SLC35F2,mut,,,,,
SLC35F2,cnv,,,,,
SLC35F3,mut,,,,,
SLC35F3,cnv,,,,,
SLC35F5,mut,,,,,
SLC35F5,cnv,,,,,
SLC36A1,mut,,,,,
SLC36A1,cnv,,,,,
SLC36A2,mut,,,,,
SLC36A2,cnv,,,,,
SLC36A3,mut,,,,,
SLC36A3,cnv,,,,,
SLC36A4,mut,,,,,
SLC36A4,cnv,,,,,
SLC37A3,mut,,,,,
SLC37A3,cnv,,,,,
SLC37A4,mut,,,,,
SLC37A4,cnv,,,,,
SLC38A11,mut,,,,,
SLC38A11,cnv,,,,,
SLC39A10,mut,,,,,
SLC39A10,cnv,,,,,
SLC39A12,mut,,,,,
SLC39A12,cnv,,,,,
SLC39A14,mut,,,,,
SLC39A14,cnv,,,,,
SLC39A4,mut,,,,,
SLC39A4,cnv,,,,,
SLC39A7,mut,,,,,
SLC39A7,cnv,,,,,
SLC39A8,mut,,,,,
SLC39A8,cnv,,,,,
SLC3A1,mut,,,,,
SLC3A1,cnv,,,,,
SLC3A2,mut,,,,,
SLC3A2,cnv,,,,,
SLC40A1,mut,,,,,
SLC40A1,cnv,,,,,
SLC41A1,mut,,,,,
SLC41A1,cnv,,,,,
SLC41A3,mut,,,,,
SLC41A3,cnv,,,,,
SLC43A1,mut,,,,,
SLC43A1,cnv,,,,,
SLC43A3,mut,,,,,
SLC43A3,cnv,,,,,
SLC44A1,mut,,,,,
SLC44A1,cnv,,,,,
SLC44A4,mut,,,,,
SLC44A4,cnv,,,,,
SLC44A5,mut,,,,,
SLC44A5,cnv,,,,,
SLC45A1,mut,,,,,
SLC45A1,cnv,,,,,
SLC45A2,mut,,,,,
SLC45A2,cnv,,,,,
SLC45A3,mut,,,,,
SLC45A3,cnv,,,,,
SLC45A4,mut,,,,,
SLC45A4,cnv,,,,,
SLC46A2,mut,,,,,
SLC46A2,cnv,,,,,
SLC4A10,mut,,,,,
SLC4A10,cnv,,,,,
SLC4A1AP,mut,,,,,
SLC4A1AP,cnv,,,,,
SLC4A2,mut,,,,,
SLC4A2,cnv,,,,,
SLC4A3,mut,,,,,
SLC4A3,cnv,,,,,
SLC4A4,mut,,,,,
SLC4A4,cnv,,,,,
SLC4A5,mut,,,,,
SLC4A5,cnv,,,,,
SLC4A7,mut,,,,,
SLC4A7,cnv,,,,,
SLC4A9,mut,,,,,
SLC4A9,cnv,,,,,
SLC5A12,mut,,,,,
SLC5A12,cnv,,,,,
SLC5A6,mut,,,,,
SLC5A6,cnv,,,,,
SLC5A7,mut,,,,,
SLC5A7,cnv,,,,,
SLC6A1,mut,,,,,
SLC6A1,cnv,,,,,
SLC6A11,mut,,,,,
SLC6A11,cnv,,,,,
SLC6A17,mut,,,,,
SLC6A17,cnv,,,,,
SLC6A19,mut,,,,,
SLC6A19,cnv,,,,,
SLC6A20,mut,,,,,
SLC6A20,cnv,,,,,
SLC6A3,mut,,,,,
SLC6A3,cnv,,,,,
SLC6A5,mut,,,,,
SLC6A5,cnv,,,,,
SLC6A6,mut,,,,,
SLC6A6,cnv,,,,,
SLC6A7,mut,,,,,
SLC6A7,cnv,,,,,
SLC6A9,mut,,,,,
SLC6A9,cnv,,,,,
SLC7A13,mut,,,,,
SLC7A13,cnv,,,,,
SLC7A14,mut,,,,,
SLC7A14,cnv,,,,,
SLC7A2,mut,,,,,
SLC7A2,cnv,,,,,
SLC8A1,mut,,,,,
SLC8A1,cnv,,,,,
SLC9A1,mut,,,,,
SLC9A1,cnv,,,,,
SLC9A2,mut,,,,,
SLC9A2,cnv,,,,,
SLC9A3,mut,,,,,
SLC9A3,cnv,,,,,
SLC9A4,mut,,,,,
SLC9A4,cnv,,,,,
SLC9A9,mut,,,,,
SLC9A9,cnv,,,,,
SLCO2A1,mut,,,,,
SLCO2A1,cnv,,,,,
SLCO2B1,mut,,,,,
SLCO2B1,cnv,,,,,
SLCO4C1,mut,,,,,
SLCO4C1,cnv,,,,,
SLCO5A1,mut,,,,,
SLCO5A1,cnv,,,,,
SLCO6A1,mut,,,,,
SLCO6A1,cnv,,,,,
SLFNL1,mut,,,,,
SLFNL1,cnv,,,,,
SLIT1,mut,,,,,
SLIT1,cnv,,,,,
SLIT2,mut,,,,,
SLIT2,cnv,,,,,
SLIT3,mut,,,,,
SLIT3,cnv,,,,,
SLITRK3,mut,,,,,
SLITRK3,cnv,,,,,
SLK,mut,,,,,
SLK,cnv,,,,,
SLMAP,mut,,,,,
SLMAP,cnv,,,,,
SLN,mut,,,,,
SLN,cnv,,,,,
SLU7,mut,,,,,
SLU7,cnv,,,,,
SLURP1,mut,,,,,
SLURP1,cnv,,,,,
SMAD1,mut,,,,,
SMAD1,cnv,,,,,
SMAD2,mut,,,,,
SMAD2,cnv,,,,,
SMAD3,mut,,,,,
SMAD3,cnv,,,,,
SMAD4,mut,,,,,
SMAD4,cnv,,,,,
SMAD5,mut,,,,,
SMAD5,cnv,,,,,
SMAP1,mut,,,,,
SMAP1,cnv,,,,,
SMAP2,mut,,,,,
SMAP2,cnv,,,,,
SMARCA2,mut,,,,,
SMARCA2,cnv,,,,,
SMARCA4,mut,,,,,
SMARCA4,cnv,,,,,
SMARCA5,mut,,,,,
SMARCA5,cnv,,,,,
SMARCAD1,mut,,,,,
SMARCAD1,cnv,,,,,
SMARCAL1,mut,,,,,
SMARCAL1,cnv,,,,,
SMARCB1,mut,,,,,
SMARCB1,cnv,,,,,
SMARCC1,mut,,,,,
SMARCC1,cnv,,,,,
SMC2,mut,,,,,
SMC2,cnv,,,,,
SMC3,mut,,,,,
SMC3,cnv,,,,,
SMC4,mut,,,,,
SMC4,cnv,,,,,
SMC5,mut,,,,,
SMC5,cnv,,,,,
SMC6,mut,,,,,
SMC6,cnv,,,,,
SMCP,mut,,,,,
SMCP,cnv,,,,,
SMEK2,mut,,,,,
SMEK2,cnv,,,,,
SMG5,mut,,,,,
SMG5,cnv,,,,,
SMG7,mut,,,,,
SMG7,cnv,,,,,
SMO,mut,,,,,
SMO,cnv,,,,,
SMOC2,mut,,,,,
SMOC2,cnv,,,,,
SMPD2,mut,,,,,
SMPD2,cnv,,,,,
SMPD4,mut,,,,,
SMPD4,cnv,,,,,
SMPDL3A,mut,,,,,
SMPDL3A,cnv,,,,,
SMPDL3B,mut,,,,,
SMPDL3B,cnv,,,,,
SMTNL1,mut,,,,,
SMTNL1,cnv,,,,,
SMU1,mut,,,,,
SMU1,cnv,,,,,
SMURF1,mut,,,,,
SMURF1,cnv,,,,,
